% Group: LeisterMeierMulterer
% Date: 2018-05-23 21:44

@RELATION sysdev

@ATTRIBUTE timestamp     NUMERIC
@ATTRIBUTE accelerationx NUMERIC
@ATTRIBUTE accelerationy NUMERIC
@ATTRIBUTE accelerationz NUMERIC

@Data
1527104699345,3.7,-0.9,-9.1
1527104699347,3.7,-0.9,-9.1
1527104699351,3.6,-0.9,-9.1
1527104699353,3.6,-0.9,-9.1
1527104699355,3.6,-0.8,-9.1
1527104699357,3.7,-0.9,-9.1
1527104699361,3.6,-0.9,-9.2
1527104699363,3.7,-0.9,-9.1
1527104699365,3.6,-0.9,-9.1
1527104699368,3.6,-0.9,-9.1
1527104699370,3.7,-0.9,-9.1
1527104699372,3.7,-0.9,-9.1
1527104699376,3.6,-0.9,-9.1
1527104699378,3.7,-0.8,-9.1
1527104699380,3.7,-0.9,-9.1
1527104699382,3.7,-0.9,-9.1
1527104699386,3.7,-0.9,-9.1
1527104699388,3.6,-0.9,-9.1
1527104699390,3.7,-0.9,-9.1
1527104699393,3.7,-0.9,-9.1
1527104699396,3.7,-0.9,-9.1
1527104699398,3.6,-0.9,-9.2
1527104699401,3.7,-0.9,-9.1
1527104699403,3.7,-0.9,-9.2
1527104699405,3.6,-0.9,-9.2
1527104699408,3.6,-0.9,-9.1
1527104699411,3.7,-0.9,-9.1
1527104699413,3.7,-0.9,-9.1
1527104699416,3.7,-0.9,-9.1
1527104699417,3.7,-0.9,-9.1
1527104699421,3.7,-0.9,-9.2
1527104699424,3.7,-0.9,-9.2
1527104699426,3.7,-0.9,-9.2
1527104699428,3.7,-0.9,-9.2
1527104699431,3.6,-0.9,-9.2
1527104699433,3.6,-0.9,-9.1
1527104699437,3.6,-0.9,-9.1
1527104699438,3.6,-0.9,-9.1
1527104699441,3.6,-0.9,-9.1
1527104699446,3.7,-0.9,-9.1
1527104699447,3.7,-1.0,-9.2
1527104699448,3.7,-0.9,-9.1
1527104699452,3.7,-0.9,-9.1
1527104699456,3.7,-0.9,-9.1
1527104699458,3.7,-0.9,-9.1
1527104699459,3.7,-0.9,-9.1
1527104699464,3.7,-0.9,-9.1
1527104699466,3.7,-0.9,-9.1
1527104699467,3.6,-0.9,-9.2
1527104699470,3.7,-0.9,-9.1
1527104699472,3.7,-0.9,-9.1
1527104699474,3.7,-0.9,-9.1
1527104699477,3.7,-0.9,-9.2
1527104699479,3.7,-0.9,-9.2
1527104699482,3.7,-0.9,-9.2
1527104699485,3.7,-0.9,-9.2
1527104699486,3.7,-0.9,-9.1
1527104699490,3.7,-0.9,-9.1
1527104699492,3.7,-0.9,-9.2
1527104699495,3.7,-0.9,-9.2
1527104699496,3.7,-0.9,-9.2
1527104699499,3.7,-0.9,-9.1
1527104699502,3.7,-0.9,-9.1
1527104699504,3.8,-0.9,-9.2
1527104699506,3.8,-0.9,-9.2
1527104699510,3.7,-0.9,-9.2
1527104699512,3.7,-0.9,-9.2
1527104699515,3.7,-0.9,-9.1
1527104699518,3.7,-0.9,-9.2
1527104699520,3.7,-0.9,-9.1
1527104699523,3.7,-0.9,-9.2
1527104699524,3.7,-0.9,-9.1
1527104699527,3.7,-0.9,-9.2
1527104699530,3.7,-0.9,-9.1
1527104699532,3.7,-0.9,-9.2
1527104699534,3.8,-0.9,-9.2
1527104699537,3.7,-0.9,-9.2
1527104699540,3.7,-0.9,-9.1
1527104699543,3.7,-0.9,-9.1
1527104699544,3.7,-0.9,-9.1
1527104699547,3.7,-0.8,-9.2
1527104699550,3.8,-0.9,-9.1
1527104699552,3.7,-0.9,-9.1
1527104699555,3.7,-0.9,-9.1
1527104699557,3.8,-0.9,-9.2
1527104699560,3.7,-0.9,-9.2
1527104699563,3.7,-0.8,-9.1
1527104699565,3.8,-0.8,-9.1
1527104699570,3.8,-0.9,-9.1
1527104699572,3.8,-0.9,-9.1
1527104699574,3.8,-0.9,-9.1
1527104699576,3.8,-0.9,-9.1
1527104699578,3.8,-0.8,-9.1
1527104699580,3.8,-0.9,-9.1
1527104699583,3.8,-0.9,-9.1
1527104699586,3.7,-0.9,-9.1
1527104699588,3.8,-0.9,-9.0
1527104699590,3.8,-0.8,-9.0
1527104699593,3.7,-0.8,-9.0
1527104699595,3.7,-0.8,-9.1
1527104699598,3.7,-0.8,-9.1
1527104699601,3.7,-0.9,-9.1
1527104699603,3.7,-0.9,-9.1
1527104699606,3.7,-0.9,-9.1
1527104699608,3.7,-0.9,-9.1
1527104699610,3.7,-0.8,-9.2
1527104699613,3.7,-0.9,-9.2
1527104699615,3.7,-0.9,-9.1
1527104699618,3.7,-0.9,-9.1
1527104699621,3.7,-0.8,-9.2
1527104699623,3.7,-0.9,-9.2
1527104699627,3.7,-0.9,-9.1
1527104699629,3.7,-0.9,-9.1
1527104699631,3.7,-0.9,-9.2
1527104699636,3.7,-0.8,-9.2
1527104699638,3.7,-0.8,-9.1
1527104699640,3.7,-0.9,-9.1
1527104699641,3.7,-0.9,-9.1
1527104699643,3.7,-0.9,-9.1
1527104699646,3.7,-0.9,-9.2
1527104699649,3.7,-0.9,-9.1
1527104699651,3.7,-0.9,-9.1
1527104699654,3.7,-0.9,-9.1
1527104699656,3.7,-0.8,-9.1
1527104699659,3.7,-0.9,-9.1
1527104699662,3.7,-0.9,-9.2
1527104699664,3.7,-0.9,-9.2
1527104699667,3.7,-0.9,-9.2
1527104699669,3.7,-0.9,-9.1
1527104699672,3.7,-0.9,-9.1
1527104699673,3.7,-0.9,-9.2
1527104699677,3.7,-0.9,-9.2
1527104699679,3.7,-0.9,-9.2
1527104699682,3.7,-0.9,-9.2
1527104699685,3.7,-0.9,-9.1
1527104699686,3.7,-0.9,-9.1
1527104699689,3.7,-0.9,-9.2
1527104699692,3.7,-0.9,-9.2
1527104699694,3.7,-0.9,-9.1
1527104699697,3.7,-0.9,-9.2
1527104699699,3.7,-0.9,-9.2
1527104699702,3.7,-0.9,-9.2
1527104699705,3.7,-0.9,-9.2
1527104699707,3.7,-1.0,-9.1
1527104699710,3.7,-0.9,-9.2
1527104699712,3.7,-0.9,-9.2
1527104699715,3.7,-0.9,-9.1
1527104699717,3.7,-0.9,-9.1
1527104699720,3.7,-0.9,-9.1
1527104699722,3.7,-0.9,-9.1
1527104699725,3.7,-0.9,-9.1
1527104699727,3.7,-0.9,-9.1
1527104699731,3.7,-1.0,-9.1
1527104699733,3.7,-0.9,-9.1
1527104699735,3.7,-1.0,-9.1
1527104699738,3.7,-0.9,-9.1
1527104699740,3.7,-0.9,-9.1
1527104699742,3.6,-0.9,-9.1
1527104699745,3.7,-0.9,-9.1
1527104699748,3.7,-0.9,-9.1
1527104699749,3.7,-0.9,-9.1
1527104699752,3.7,-0.9,-9.2
1527104699756,3.7,-0.9,-9.1
1527104699758,3.7,-0.9,-9.1
1527104699760,3.7,-0.9,-9.1
1527104699763,3.7,-0.9,-9.2
1527104699765,3.7,-0.9,-9.2
1527104699768,3.7,-0.9,-9.2
