% Group: LeisterMeierMulterer
% Date: 2018-05-23 21:43

@RELATION sysdev

@ATTRIBUTE timestamp     NUMERIC
@ATTRIBUTE accelerationx NUMERIC
@ATTRIBUTE accelerationy NUMERIC
@ATTRIBUTE accelerationz NUMERIC

@Data
1527104618417,-1.8,-9.7,-1.9
1527104618420,-1.9,-9.7,-1.9
1527104618422,-1.8,-9.7,-1.9
1527104618425,-1.8,-9.7,-1.9
1527104618427,-1.9,-9.7,-1.9
1527104618430,-1.9,-9.7,-1.9
1527104618432,-1.8,-9.7,-1.9
1527104618435,-1.9,-9.7,-1.9
1527104618437,-1.8,-9.7,-2.0
1527104618440,-1.8,-9.7,-1.9
1527104618443,-1.8,-9.7,-1.9
1527104618445,-1.8,-9.7,-2.0
1527104618448,-1.8,-9.7,-2.0
1527104618451,-1.8,-9.7,-1.9
1527104618453,-1.8,-9.7,-1.9
1527104618455,-1.8,-9.7,-2.0
1527104618458,-1.7,-9.7,-2.0
1527104618460,-1.7,-9.7,-2.0
1527104618463,-1.8,-9.7,-1.9
1527104618465,-1.7,-9.7,-2.0
1527104618468,-1.7,-9.7,-2.0
1527104618470,-1.7,-9.7,-1.9
1527104618474,-1.7,-9.7,-2.0
1527104618475,-1.7,-9.7,-2.0
1527104618478,-1.7,-9.7,-2.0
1527104618481,-1.7,-9.7,-2.0
1527104618483,-1.7,-9.6,-2.0
1527104618486,-1.7,-9.7,-2.0
1527104618488,-1.7,-9.7,-2.0
1527104618491,-1.7,-9.7,-2.0
1527104618494,-1.7,-9.6,-2.0
1527104618496,-1.7,-9.7,-2.0
1527104618498,-1.7,-9.6,-2.0
1527104618501,-1.7,-9.7,-2.0
1527104618504,-1.7,-9.6,-2.0
1527104618506,-1.7,-9.6,-2.0
1527104618508,-1.7,-9.6,-1.9
1527104618511,-1.7,-9.6,-1.9
1527104618513,-1.7,-9.6,-1.9
1527104618516,-1.7,-9.6,-1.9
1527104618519,-1.8,-9.6,-1.9
1527104618521,-1.8,-9.6,-1.9
1527104618525,-1.7,-9.7,-2.0
1527104618527,-1.8,-9.6,-2.0
1527104618529,-1.8,-9.6,-1.9
1527104618531,-1.8,-9.7,-2.0
1527104618534,-1.8,-9.7,-1.9
1527104618536,-1.8,-9.7,-2.0
1527104618538,-1.8,-9.7,-2.0
1527104618542,-1.8,-9.7,-2.0
1527104618544,-1.8,-9.7,-2.0
1527104618547,-1.8,-9.7,-2.1
1527104618549,-1.8,-9.7,-2.1
1527104618552,-1.8,-9.7,-2.1
1527104618554,-1.7,-9.7,-2.1
1527104618557,-1.7,-9.8,-2.1
1527104618559,-1.7,-9.7,-2.1
1527104618561,-1.7,-9.7,-2.1
1527104618564,-1.6,-9.7,-2.1
1527104618566,-1.6,-9.7,-2.1
1527104618569,-1.6,-9.7,-2.1
1527104618572,-1.5,-9.7,-2.0
1527104618574,-1.6,-9.7,-2.1
1527104618579,-1.6,-9.7,-2.0
1527104618581,-1.6,-9.7,-2.0
1527104618582,-1.6,-9.7,-2.0
1527104618583,-1.6,-9.7,-2.0
1527104618587,-1.7,-9.7,-2.0
1527104618590,-1.7,-9.6,-2.0
1527104618592,-1.7,-9.6,-1.9
1527104618594,-1.7,-9.6,-2.0
1527104618598,-1.7,-9.6,-2.0
1527104618601,-1.7,-9.6,-2.0
1527104618603,-1.8,-9.5,-1.9
1527104618605,-1.8,-9.6,-2.0
1527104618608,-1.8,-9.6,-2.0
1527104618611,-1.8,-9.6,-1.9
1527104618615,-1.9,-9.6,-2.0
1527104618616,-1.9,-9.6,-2.0
1527104618617,-1.8,-9.5,-2.0
1527104618622,-1.9,-9.6,-1.9
1527104618624,-1.9,-9.6,-1.9
1527104618625,-1.9,-9.6,-2.0
1527104618628,-1.9,-9.6,-1.9
1527104618632,-1.9,-9.6,-1.9
1527104618634,-1.9,-9.6,-1.9
1527104618636,-1.9,-9.6,-2.0
1527104618638,-1.9,-9.6,-2.0
1527104618642,-1.9,-9.6,-2.0
1527104618644,-1.9,-9.6,-2.0
1527104618645,-1.9,-9.6,-2.0
1527104618648,-1.9,-9.7,-2.0
1527104618651,-1.9,-9.7,-2.0
1527104618653,-1.8,-9.7,-2.0
1527104618656,-1.9,-9.7,-2.0
1527104618659,-1.8,-9.7,-2.0
1527104618662,-1.8,-9.6,-2.0
1527104618664,-1.8,-9.7,-2.1
1527104618666,-1.8,-9.7,-2.1
1527104618669,-1.8,-9.7,-2.0
1527104618671,-1.8,-9.6,-2.0
1527104618673,-1.8,-9.7,-2.0
1527104618676,-1.8,-9.7,-2.1
1527104618679,-1.8,-9.7,-2.1
1527104618680,-1.8,-9.7,-2.1
1527104618683,-1.8,-9.7,-2.1
1527104618685,-1.8,-9.7,-2.1
1527104618688,-1.8,-9.6,-2.1
1527104618691,-1.8,-9.7,-2.1
1527104618693,-1.8,-9.7,-2.1
1527104618696,-1.8,-9.6,-2.1
1527104618698,-1.8,-9.7,-2.1
1527104618701,-1.8,-9.7,-2.2
1527104618703,-1.8,-9.7,-2.1
1527104618706,-1.7,-9.7,-2.1
1527104618709,-1.7,-9.7,-2.2
1527104618711,-1.8,-9.7,-2.2
1527104618713,-1.7,-9.7,-2.2
1527104618716,-1.7,-9.7,-2.1
1527104618719,-1.6,-9.7,-2.1
1527104618721,-1.7,-9.7,-2.1
1527104618723,-1.7,-9.7,-2.1
1527104618726,-1.7,-9.7,-2.1
1527104618728,-1.7,-9.7,-2.1
1527104618731,-1.7,-9.7,-2.1
1527104618734,-1.7,-9.7,-2.1
1527104618736,-1.7,-9.7,-2.1
1527104618738,-1.7,-9.6,-2.1
1527104618742,-1.8,-9.7,-2.1
1527104618744,-1.8,-9.7,-2.2
1527104618747,-1.8,-9.6,-2.1
1527104618749,-1.8,-9.6,-2.1
1527104618752,-1.8,-9.6,-2.1
1527104618754,-1.8,-9.6,-2.1
1527104618756,-1.8,-9.5,-2.1
1527104618759,-1.8,-9.6,-2.1
1527104618761,-1.8,-9.6,-2.1
1527104618764,-1.8,-9.6,-2.1
1527104618767,-1.8,-9.6,-2.1
1527104618769,-1.8,-9.6,-2.1
1527104618772,-1.8,-9.6,-2.1
1527104618774,-1.8,-9.7,-2.1
1527104618776,-1.8,-9.6,-2.1
1527104618779,-1.8,-9.6,-2.1
1527104618781,-1.8,-9.6,-2.1
1527104618784,-1.8,-9.6,-2.1
1527104618787,-1.8,-9.6,-2.1
1527104618789,-1.8,-9.7,-2.1
1527104618792,-1.8,-9.7,-2.1
1527104618794,-1.8,-9.7,-2.1
1527104618797,-1.8,-9.7,-2.2
1527104618799,-1.7,-9.7,-2.1
1527104618802,-1.8,-9.7,-2.2
1527104618804,-1.8,-9.7,-2.2
1527104618807,-1.8,-9.7,-2.2
1527104618810,-1.8,-9.7,-2.2
1527104618812,-1.8,-9.7,-2.2
1527104618814,-1.8,-9.7,-2.2
1527104618817,-1.7,-9.7,-2.2
1527104618820,-1.7,-9.6,-2.1
1527104618823,-1.7,-9.6,-2.2
1527104618825,-1.7,-9.6,-2.2
1527104618827,-1.7,-9.7,-2.3
1527104618830,-1.7,-9.7,-2.3
1527104618832,-1.8,-9.6,-2.2
1527104618835,-1.8,-9.7,-2.2
1527104618837,-1.7,-9.7,-2.1
1527104618840,-1.7,-9.6,-2.2
1527104618842,-1.8,-9.7,-2.2
1527104618845,-1.7,-9.7,-2.3
1527104618848,-1.7,-9.7,-2.3
1527104618850,-1.7,-9.7,-2.2
1527104618853,-1.7,-9.7,-2.2
1527104618855,-1.7,-9.6,-2.2
1527104618858,-1.6,-9.6,-2.2
1527104618861,-1.6,-9.6,-2.3
1527104618863,-1.6,-9.6,-2.2
1527104618866,-1.5,-9.6,-2.2
1527104618868,-1.5,-9.7,-2.2
1527104618871,-1.5,-9.7,-2.2
1527104618873,-1.5,-9.6,-2.1
1527104618875,-1.5,-9.7,-2.0
1527104618878,-1.6,-9.7,-2.1
1527104618881,-1.6,-9.8,-2.0
1527104618883,-1.6,-9.7,-2.1
1527104618886,-1.6,-9.7,-2.1
1527104618888,-1.6,-9.7,-2.1
1527104618891,-1.6,-9.6,-2.1
1527104618893,-1.7,-9.6,-2.1
1527104618896,-1.7,-9.6,-2.1
1527104618898,-1.7,-9.7,-2.0
1527104618901,-1.7,-9.6,-2.0
1527104618903,-1.7,-9.6,-2.0
1527104618906,-1.8,-9.6,-2.0
1527104618908,-1.7,-9.6,-2.1
1527104618912,-1.8,-9.6,-2.0
1527104618914,-1.8,-9.6,-2.1
1527104618917,-1.8,-9.6,-2.0
1527104618918,-1.8,-9.6,-2.0
1527104618921,-1.8,-9.6,-2.0
1527104618924,-1.7,-9.6,-2.0
1527104618925,-1.7,-9.6,-2.0
1527104618929,-1.7,-9.6,-2.0
1527104618931,-1.7,-9.6,-1.9
1527104618934,-1.7,-9.6,-2.0
1527104618936,-1.8,-9.6,-2.0
1527104618939,-1.8,-9.6,-1.9
1527104618941,-1.8,-9.6,-2.0
1527104618943,-1.8,-9.7,-2.0
1527104618947,-1.8,-9.7,-2.0
1527104618948,-1.8,-9.6,-2.0
1527104618951,-1.9,-9.6,-2.0
1527104618954,-1.9,-9.6,-2.0
1527104618956,-1.9,-9.6,-2.0
1527104618960,-1.9,-9.7,-2.0
1527104618962,-1.9,-9.7,-2.0
1527104618965,-1.9,-9.6,-2.0
1527104618967,-1.9,-9.6,-2.0
1527104618970,-1.9,-9.7,-2.1
1527104618972,-1.8,-9.6,-2.1
1527104618975,-1.9,-9.6,-2.0
1527104618977,-1.9,-9.6,-2.0
1527104618979,-1.9,-9.7,-2.0
1527104618982,-1.9,-9.6,-2.0
1527104618984,-1.9,-9.6,-2.0
1527104618987,-1.9,-9.7,-2.0
1527104618989,-1.9,-9.6,-2.0
1527104618992,-1.9,-9.7,-2.0
1527104618994,-1.9,-9.6,-2.1
1527104618997,-1.9,-9.7,-2.0
1527104619000,-1.9,-9.7,-2.0
1527104619003,-2.0,-9.7,-2.0
1527104619005,-2.0,-9.7,-2.0
1527104619007,-2.0,-9.7,-1.9
1527104619010,-2.0,-9.6,-1.9
1527104619012,-1.9,-9.7,-2.0
1527104619014,-2.0,-9.7,-2.0
1527104619017,-2.0,-9.7,-2.0
1527104619019,-2.0,-9.7,-2.0
1527104619022,-1.9,-9.6,-2.0
1527104619025,-1.9,-9.6,-2.1
1527104619027,-1.9,-9.7,-2.0
1527104619029,-1.8,-9.7,-2.0
1527104619032,-1.9,-9.6,-2.0
1527104619035,-1.8,-9.6,-1.9
1527104619037,-1.8,-9.6,-1.9
1527104619040,-1.8,-9.7,-1.9
1527104619042,-1.8,-9.7,-1.8
1527104619046,-1.8,-9.6,-1.8
1527104619048,-1.8,-9.6,-1.8
1527104619050,-1.8,-9.6,-1.8
1527104619053,-1.8,-9.7,-1.9
1527104619055,-1.8,-9.7,-1.9
1527104619057,-1.9,-9.7,-1.9
1527104619060,-1.9,-9.7,-1.9
1527104619062,-1.9,-9.7,-1.9
1527104619065,-1.9,-9.8,-1.9
1527104619067,-1.9,-9.8,-1.9
1527104619070,-2.0,-9.7,-1.9
1527104619072,-2.0,-9.7,-1.9
1527104619075,-2.0,-9.7,-1.9
1527104619078,-2.0,-9.7,-1.9
1527104619080,-2.1,-9.7,-1.9
1527104619083,-2.1,-9.7,-1.8
1527104619085,-2.1,-9.7,-1.8
1527104619088,-2.1,-9.7,-1.8
1527104619091,-2.1,-9.7,-1.9
1527104619092,-2.1,-9.6,-1.8
1527104619095,-2.1,-9.7,-1.8
1527104619097,-2.2,-9.7,-1.8
1527104619101,-2.2,-9.7,-1.8
1527104619103,-2.2,-9.7,-1.8
1527104619106,-2.2,-9.7,-1.8
1527104619108,-2.2,-9.7,-1.8
1527104619111,-2.3,-9.7,-1.8
1527104619113,-2.2,-9.7,-1.8
1527104619117,-2.2,-9.7,-1.8
1527104619119,-2.2,-9.7,-1.8
1527104619121,-2.2,-9.6,-1.8
1527104619123,-2.2,-9.7,-1.8
1527104619126,-2.2,-9.7,-1.7
1527104619128,-2.2,-9.7,-1.7
1527104619131,-2.2,-9.7,-1.8
1527104619137,-2.2,-9.7,-1.8
1527104619139,-2.2,-9.7,-1.7
1527104619141,-2.2,-9.7,-1.7
1527104619143,-2.2,-9.7,-1.8
1527104619145,-2.2,-9.7,-1.8
1527104619147,-2.2,-9.7,-1.8
1527104619148,-2.2,-9.7,-1.8
1527104619152,-2.2,-9.7,-1.7
1527104619159,-2.1,-9.7,-1.8
1527104619161,-2.1,-9.8,-1.8
1527104619163,-2.1,-9.8,-1.8
1527104619164,-2.1,-9.8,-1.8
1527104619165,-2.1,-9.7,-1.8
1527104619166,-2.1,-9.7,-1.8
1527104619169,-2.1,-9.7,-1.8
1527104619171,-2.0,-9.7,-1.8
1527104619174,-2.1,-9.7,-1.8
1527104619177,-2.1,-9.7,-1.8
1527104619179,-2.1,-9.7,-1.8
1527104619182,-2.0,-9.7,-1.7
1527104619184,-2.0,-9.7,-1.8
1527104619186,-2.0,-9.7,-1.7
1527104619189,-2.0,-9.7,-1.7
1527104619191,-2.0,-9.7,-1.7
1527104619194,-2.0,-9.8,-1.7
1527104619196,-2.0,-9.7,-1.7
1527104619199,-2.0,-9.7,-1.7
1527104619201,-2.0,-9.7,-1.7
1527104619203,-2.0,-9.7,-1.6
1527104619206,-1.9,-9.8,-1.7
1527104619209,-2.0,-9.8,-1.7
1527104619212,-2.0,-9.8,-1.8
1527104619214,-2.0,-9.8,-1.8
1527104619217,-2.0,-9.8,-1.7
1527104619219,-2.0,-9.8,-1.7
1527104619221,-2.0,-9.8,-1.7
1527104619224,-2.0,-9.8,-1.8
1527104619226,-1.9,-9.8,-1.8
1527104619230,-1.9,-9.7,-1.8
1527104619232,-1.9,-9.7,-1.7
1527104619234,-2.0,-9.7,-1.7
1527104619237,-1.9,-9.8,-1.6
1527104619239,-1.9,-9.8,-1.7
1527104619242,-1.9,-9.8,-1.8
1527104619244,-1.9,-9.9,-1.8
1527104619246,-2.0,-9.8,-1.8
1527104619249,-1.9,-9.9,-1.7
1527104619252,-2.0,-9.9,-1.8
1527104619254,-2.0,-9.9,-1.7
1527104619257,-2.0,-9.9,-1.8
1527104619260,-1.9,-9.9,-1.8
1527104619262,-1.9,-9.8,-1.7
1527104619265,-1.8,-9.8,-1.6
1527104619268,-1.8,-9.8,-1.6
1527104619270,-1.7,-9.8,-1.6
1527104619272,-1.7,-9.7,-1.5
1527104619275,-1.7,-9.7,-1.5
1527104619278,-1.7,-9.7,-1.5
1527104619280,-1.6,-9.7,-1.4
1527104619283,-1.6,-9.7,-1.4
1527104619285,-1.6,-9.7,-1.4
1527104619288,-1.6,-9.7,-1.4
1527104619290,-1.6,-9.7,-1.4
1527104619294,-1.6,-9.7,-1.4
1527104619296,-1.7,-9.6,-1.4
1527104619298,-1.7,-9.6,-1.4
1527104619300,-1.7,-9.6,-1.4
1527104619303,-1.7,-9.6,-1.3
1527104619305,-1.7,-9.6,-1.4
1527104619308,-1.7,-9.6,-1.3
1527104619311,-1.8,-9.6,-1.3
1527104619313,-1.8,-9.6,-1.3
1527104619316,-1.8,-9.6,-1.3
1527104619318,-1.9,-9.7,-1.3
1527104619320,-1.9,-9.6,-1.3
1527104619323,-1.9,-9.7,-1.3
1527104619325,-1.9,-9.6,-1.3
1527104619328,-1.9,-9.6,-1.3
1527104619331,-1.9,-9.6,-1.3
1527104619333,-1.9,-9.6,-1.3
1527104619335,-2.0,-9.6,-1.3
1527104619339,-2.0,-9.6,-1.3
1527104619341,-2.0,-9.6,-1.3
1527104619343,-2.0,-9.6,-1.3
1527104619345,-2.1,-9.6,-1.3
1527104619349,-2.1,-9.6,-1.3
1527104619351,-2.1,-9.6,-1.3
1527104619354,-2.1,-9.6,-1.3
1527104619356,-2.2,-9.7,-1.3
1527104619358,-2.2,-9.6,-1.3
1527104619361,-2.2,-9.6,-1.3
1527104619364,-2.2,-9.6,-1.3
1527104619366,-2.2,-9.6,-1.3
1527104619369,-2.3,-9.6,-1.3
1527104619371,-2.3,-9.7,-1.3
1527104619373,-2.2,-9.7,-1.3
1527104619377,-2.2,-9.7,-1.3
1527104619379,-2.2,-9.7,-1.3
1527104619383,-2.3,-9.7,-1.3
1527104619385,-2.2,-9.7,-1.3
1527104619387,-2.1,-9.6,-1.2
1527104619390,-2.2,-9.7,-1.2
1527104619392,-2.2,-9.7,-1.2
1527104619394,-2.2,-9.7,-1.3
1527104619397,-2.2,-9.8,-1.2
1527104619399,-2.3,-9.8,-1.2
1527104619402,-2.3,-9.8,-1.3
1527104619404,-2.3,-9.9,-1.2
1527104619407,-2.3,-9.8,-1.2
1527104619409,-2.3,-9.8,-1.3
1527104619413,-2.3,-9.8,-1.3
1527104619415,-2.3,-9.8,-1.3
1527104619417,-2.3,-9.8,-1.2
1527104619419,-2.3,-9.7,-1.3
1527104619422,-2.3,-9.7,-1.3
1527104619424,-2.3,-9.7,-1.3
1527104619427,-2.3,-9.7,-1.3
1527104619430,-2.3,-9.7,-1.3
1527104619432,-2.3,-9.7,-1.3
1527104619436,-2.3,-9.7,-1.2
1527104619437,-2.3,-9.6,-1.3
1527104619440,-2.3,-9.6,-1.3
1527104619442,-2.3,-9.6,-1.2
1527104619445,-2.3,-9.6,-1.3
1527104619447,-2.3,-9.6,-1.2
1527104619450,-2.3,-9.6,-1.3
1527104619452,-2.3,-9.6,-1.2
1527104619455,-2.3,-9.6,-1.2
1527104619457,-2.4,-9.6,-1.2
1527104619460,-2.4,-9.6,-1.2
1527104619462,-2.3,-9.6,-1.1
1527104619465,-2.4,-9.6,-1.2
1527104619468,-2.4,-9.6,-1.2
1527104619470,-2.4,-9.6,-1.1
1527104619473,-2.4,-9.7,-1.1
1527104619475,-2.4,-9.7,-1.3
1527104619478,-2.5,-9.7,-1.3
1527104619480,-2.4,-9.6,-1.3
1527104619483,-2.4,-9.7,-1.3
1527104619485,-2.4,-9.6,-1.3
1527104619488,-2.4,-9.6,-1.3
1527104619491,-2.4,-9.6,-1.3
1527104619493,-2.3,-9.6,-1.3
1527104619495,-2.3,-9.6,-1.3
1527104619498,-2.3,-9.7,-1.3
1527104619501,-2.3,-9.7,-1.3
1527104619503,-2.3,-9.6,-1.3
1527104619507,-2.2,-9.7,-1.3
1527104619509,-2.3,-9.7,-1.3
1527104619511,-2.2,-9.7,-1.3
1527104619513,-2.2,-9.7,-1.2
1527104619516,-2.3,-9.7,-1.2
1527104619519,-2.3,-9.8,-1.3
1527104619520,-2.2,-9.7,-1.3
1527104619523,-2.2,-9.8,-1.3
1527104619526,-2.2,-9.8,-1.3
1527104619528,-2.3,-9.8,-1.2
1527104619531,-2.2,-9.8,-1.3
1527104619533,-2.3,-9.8,-1.2
1527104619536,-2.2,-9.9,-1.3
1527104619539,-2.2,-9.8,-1.2
1527104619541,-2.2,-9.8,-1.2
1527104619544,-2.2,-9.8,-1.2
1527104619546,-2.2,-9.8,-1.2
1527104619548,-2.2,-9.8,-1.1
1527104619551,-2.2,-9.9,-1.2
1527104619553,-2.2,-9.9,-1.2
1527104619556,-2.2,-9.9,-1.2
1527104619558,-2.2,-9.9,-1.2
1527104619561,-2.2,-9.8,-1.2
1527104619564,-2.1,-9.8,-1.1
1527104619566,-2.1,-9.8,-1.1
1527104619572,-2.2,-9.8,-1.1
1527104619574,-2.1,-9.7,-1.1
1527104619575,-2.1,-9.7,-1.1
1527104619578,-2.1,-9.6,-1.1
1527104619580,-2.2,-9.6,-1.1
1527104619581,-2.2,-9.7,-1.1
1527104619583,-2.2,-9.6,-1.1
1527104619587,-2.2,-9.6,-0.9
1527104619589,-2.2,-9.6,-1.0
1527104619591,-2.1,-9.5,-0.9
1527104619594,-2.1,-9.5,-0.7
1527104619597,-2.1,-9.5,-0.4
1527104619599,-1.9,-9.4,0.7
1527104619602,-1.7,-9.3,2.7
1527104619605,-1.9,-9.2,1.8
1527104619607,-2.1,-9.4,-0.4
1527104619610,-2.4,-9.6,-1.6
1527104619611,-2.4,-9.7,-1.9
1527104619615,-2.6,-9.7,-2.0
1527104619617,-2.6,-9.7,-2.0
1527104619620,-2.6,-9.7,-1.9
1527104619622,-2.5,-9.7,-1.9
1527104619625,-2.5,-9.7,-1.9
1527104619627,-2.5,-9.6,-1.9
1527104619629,-2.4,-9.7,-1.7
1527104619632,-2.4,-9.7,-1.6
1527104619634,-2.3,-9.6,-1.4
1527104619637,-2.3,-9.7,-1.3
1527104619640,-2.4,-9.6,-1.2
1527104619642,-2.3,-9.7,-1.0
1527104619645,-2.3,-9.6,-0.9
1527104619647,-2.3,-9.6,-0.9
1527104619650,-2.3,-9.7,-0.9
1527104619652,-2.2,-9.7,-0.9
1527104619655,-2.3,-9.7,-1.0
