% Group: LeisterMeierMulterer
% Date: 2018-05-23 21:43

@RELATION sysdev

@ATTRIBUTE timestamp NUMERIC
@ATTRIBUTE accelerationx-mean-300 NUMERIC
@ATTRIBUTE accelerationy-mean-300 NUMERIC
@ATTRIBUTE accelerationz-mean-300 NUMERIC
@ATTRIBUTE accelerationx-var-300 NUMERIC
@ATTRIBUTE accelerationy-var-300 NUMERIC
@ATTRIBUTE accelerationz-var-300 NUMERIC
@ATTRIBUTE abs-var-300 NUMERIC
@ATTRIBUTE accelerationx-mean-1000 NUMERIC
@ATTRIBUTE accelerationy-mean-1000 NUMERIC
@ATTRIBUTE accelerationz-mean-1000 NUMERIC
@ATTRIBUTE accelerationx-var-1000 NUMERIC
@ATTRIBUTE accelerationy-var-1000 NUMERIC
@ATTRIBUTE accelerationz-var-1000 NUMERIC
@ATTRIBUTE abs-var-1000 NUMERIC
@ATTRIBUTE accelerationx-mean-3000 NUMERIC
@ATTRIBUTE accelerationy-mean-3000 NUMERIC
@ATTRIBUTE accelerationz-mean-3000 NUMERIC
@ATTRIBUTE accelerationx-var-3000 NUMERIC
@ATTRIBUTE accelerationy-var-3000 NUMERIC
@ATTRIBUTE accelerationz-var-3000 NUMERIC
@ATTRIBUTE abs-var-3000 NUMERIC
@ATTRIBUTE class {walking,sitting,standing}

@DATA
1527104620304,-3.430252100840331,-9.498319327731096,-0.4680672268907555,0.0063117011510486895,0.002854318197867362,0.016123155144410678,0.004765413845056865,-2.927088607594942,-9.559493670886082,-0.754936708860759,0.3486586124018593,0.015776958820701792,0.21498195801955086,0.012969321229806948,?,?,?,?,?,?,?,standing
1527104620403,-3.4024999999999994,-9.488333333333328,-0.4425000000000001,0.006243750000000002,0.0023638888888888685,0.010943749999999995,0.003856751156361013,-3.0537878787878827,-9.542929292929305,-0.6780303030303038,0.27445534894398405,0.01512677277828813,0.18656278696051581,0.011364106092874195,?,?,?,?,?,?,?,standing
1527104620505,-3.361344537815127,-9.482352941176464,-0.5226890756302526,0.006572982134030074,0.003133959466139376,0.02629192853612032,0.003402003186753067,-3.152777777777779,-9.526515151515161,-0.6222222222222217,0.21951248597082046,0.013362603305785018,0.14991021324354759,0.011019447939239115,?,?,?,?,?,?,?,standing
1527104620604,-3.3025000000000015,-9.465000000000002,-0.6125000000000003,0.006077083333333308,0.004274999999999963,0.009927083333333342,0.00570332957419856,-3.258585858585855,-9.49646464646466,-0.5856060606060598,0.1135878991939601,0.008421844709723385,0.08845443067034049,0.009970176498822677,?,?,?,?,?,?,?,standing
1527104620705,-3.2714285714285696,-9.474789915966387,-0.7865546218487397,0.009603841536614637,0.005078737377303828,0.04284443189040323,0.00715164663155042,-3.3411616161616107,-9.47979797979799,-0.5782828282828268,0.03590673145597412,0.004036322824201598,0.04013442505866753,0.00867555660382489,?,?,?,?,?,?,?,standing
1527104620804,-3.184873949579831,-9.478151260504202,-0.9882352941176471,0.02481321940540919,0.004060447708495145,0.0954918437963421,0.007111038276667144,-3.30934343434343,-9.482575757575765,-0.6631313131313129,0.03938239720436692,0.0036105371900826176,0.08510534639322534,0.007311190576822895,?,?,?,?,?,?,?,standing
1527104620904,-3.3758333333333352,-9.582500000000005,-1.485,0.1431659722222223,0.020943750000000032,0.26144166666666646,0.10765514515488137,-3.340404040404032,-9.510606060606074,-0.8262626262626255,0.05821599836751355,0.01125114784205693,0.2790577492092643,0.04800286222515593,?,?,?,?,?,?,?,standing
1527104621004,-3.53781512605042,-9.524369747899154,-2.0050420168067236,0.16067085657792535,0.05175905656380211,0.3228317209236635,0.1070891682956771,-3.4073232323232254,-9.497222222222227,-1.0282828282828271,0.06446657228854197,0.018502384960718283,0.5402606876849292,0.05484887432167957,-2.5340640809443578,-9.595446880269783,-1.4083473861720006,0.6307957935327541,0.018309791866321028,0.5092473531845727,0.02762697048286859,standing
1527104621103,-3.499159663865544,-9.201680672268909,-2.5016806722689053,0.2093270249276182,0.31764423416425414,0.14302238542475826,0.36603303143632127,-3.3573232323232287,-9.400505050505048,-1.2482323232323218,0.0884564712784409,0.11489873482297719,0.7933049561269244,0.11592661348589647,-2.5784148397976465,-9.558347386171981,-1.4295952782462011,0.604609966187876,0.05865291810868232,0.5554226017989548,0.04511913939938104,standing
1527104621203,-3.3201680672268905,-8.800000000000002,-2.916806722689076,0.16110585410634842,0.24235294117647022,0.11988560129934327,0.2546523342593409,-3.3406565656565665,-9.299999999999995,-1.5371212121212117,0.09448340730537708,0.1902525252525256,1.0873846418732758,0.13644573692083756,-2.6366779089376116,-9.51930860033725,-1.4702360876897085,0.5836041407767413,0.0957907529951742,0.6597970774835146,0.051450421019046774,standing
1527104621305,-3.108403361344536,-8.584033613445381,-3.082352941176471,0.06614787091307116,0.09024927618106059,0.06683143845773613,0.10327134607829466,-3.3106060606060628,-9.222474747474735,-1.8138888888888867,0.09978650137741067,0.2198736736047344,1.1119030583613878,0.14738497377883533,-2.687774030354137,-9.486087689713306,-1.5065767284991547,0.5545807111636863,0.11716732451962063,0.7376970501835645,0.05515836773529348,standing
1527104621575,-3.3062499999999995,-8.631249999999998,-2.881249999999999,0.008085937499999984,0.0021484374999999846,0.001523437500000003,0.0027976835061268176,-3.3109215017064852,-9.124914675767911,-2.268600682593853,0.1327134853055946,0.26739973674707884,0.7784680077811057,0.19792129014569373,-2.7835641735918797,-9.463988919667578,-1.466112650046169,0.5104408516065883,0.1262008936907071,0.7919172061465362,0.06052647112224716,standing
1527104621577,-3.3176470588235287,-8.635294117647057,-2.8823529411764697,0.009688581314878882,0.002283737024221437,0.0014532871972318371,0.0036249151803922587,-3.311945392491468,-9.122525597269616,-2.276450511945389,0.13279246118184204,0.26775198313317555,0.7702645342403518,0.1980435241921993,-2.784225092250928,-9.463284132841318,-1.4674354243542447,0.5104430342043272,0.12662242480358396,0.7930816148336731,0.060517606168531156,standing
1527104621604,-3.3249999999999993,-8.770833333333337,-2.8708333333333322,0.005208333333333328,0.005399305555555627,0.0020659722222222256,0.0033678968480786177,-3.314950166112955,-9.093355481727572,-2.3657807308970047,0.12924493107140153,0.2632116643304163,0.6733473140473079,0.19472548686844238,-2.8043079743354804,-9.450595783684676,-1.4852428964252997,0.4991106805871918,0.13261880177874022,0.8170782865558613,0.06079868394468813,standing
1527104621718,-3.3862068965517236,-8.820689655172417,-2.844827586206895,0.010154577883472064,0.005089179548156998,0.002473246135552918,0.004881241384297561,-3.336226415094338,-9.016226415094343,-2.6049056603773533,0.14215934496261992,0.2650574581701669,0.41231555713777074,0.21889201088503826,-2.851943127962091,-9.437251184834107,-1.472890995260667,0.47709338065182816,0.13782561937063434,0.8462414051795806,0.06279514570750169,standing
1527104621803,-3.6247422680412407,-8.95773195876289,-2.5443298969072163,0.039181634605165334,0.017285577638431193,0.07050908704431924,0.011418663262903254,-3.4575250836120346,-8.959531772575247,-2.7080267558528375,0.13769420923703296,0.20582051654903152,0.18448406617375607,0.19437109820387558,-2.940404040404052,-9.404407713498621,-1.5119375573921054,0.4663932251810997,0.14273539299835256,0.8639897261284697,0.061003995456237185,standing
1527104646765,-3.4,-9.1,-2.1,0.0,0.0,0.0,0.0,-3.4,-9.1,-2.1,0.0,0.0,0.0,0.0,-3.4,-9.1,-2.1,0.0,0.0,0.0,0.0,standing
1527104646767,-3.45,-9.149999999999999,-2.1,0.0025000000000000044,0.0024999999999999823,0.0,0.003967570387992598,-3.45,-9.149999999999999,-2.1,0.0025000000000000044,0.0024999999999999823,0.0,0.003967570387992598,-3.45,-9.149999999999999,-2.1,0.0025000000000000044,0.0024999999999999823,0.0,0.003967570387992598,standing
1527104646768,-3.466666666666667,-9.133333333333333,-2.1333333333333333,0.0022222222222222266,0.0022222222222222066,0.002222222222222226,0.0026553306722642,-3.466666666666667,-9.133333333333333,-2.1333333333333333,0.0022222222222222266,0.0022222222222222066,0.002222222222222226,0.0026553306722642,-3.466666666666667,-9.133333333333333,-2.1333333333333333,0.0022222222222222266,0.0022222222222222066,0.002222222222222226,0.0026553306722642,standing
1527104646769,-3.475,-9.125,-2.1500000000000004,0.0018750000000000032,0.0018749999999999867,0.0025000000000000044,0.0019953544092990755,-3.475,-9.125,-2.1500000000000004,0.0018750000000000032,0.0018749999999999867,0.0025000000000000044,0.0019953544092990755,-3.475,-9.125,-2.1500000000000004,0.0018750000000000032,0.0018749999999999867,0.0025000000000000044,0.0019953544092990755,standing
1527104646770,-3.4799999999999995,-9.14,-2.16,0.001600000000000003,0.002399999999999983,0.002400000000000004,0.00282770348862318,-3.4799999999999995,-9.14,-2.16,0.001600000000000003,0.002399999999999983,0.002400000000000004,0.00282770348862318,-3.4799999999999995,-9.14,-2.16,0.001600000000000003,0.002399999999999983,0.002400000000000004,0.00282770348862318,standing
1527104646771,-3.483333333333333,-9.15,-2.1833333333333336,0.0013888888888888915,0.0024999999999999823,0.004722222222222214,0.0035439254034437128,-3.483333333333333,-9.15,-2.1833333333333336,0.0013888888888888915,0.0024999999999999823,0.004722222222222214,0.0035439254034437128,-3.483333333333333,-9.15,-2.1833333333333336,0.0013888888888888915,0.0024999999999999823,0.004722222222222214,0.0035439254034437128,standing
1527104646772,-3.4857142857142853,-9.157142857142858,-2.2,0.0012244897959183695,0.0024489795918367177,0.0057142857142856995,0.003764694731272813,-3.4857142857142853,-9.157142857142858,-2.2,0.0012244897959183695,0.0024489795918367177,0.0057142857142856995,0.003764694731272813,-3.4857142857142853,-9.157142857142858,-2.2,0.0012244897959183695,0.0024489795918367177,0.0057142857142856995,0.003764694731272813,standing
1527104646773,-3.4875,-9.175,-2.2125000000000004,0.0010937500000000014,0.004375000000000025,0.006093749999999981,0.005995071276697063,-3.4875,-9.175,-2.2125000000000004,0.0010937500000000014,0.004375000000000025,0.006093749999999981,0.005995071276697063,-3.4875,-9.175,-2.2125000000000004,0.0010937500000000014,0.004375000000000025,0.006093749999999981,0.005995071276697063,standing
1527104646777,-3.5,-9.200000000000001,-2.2222222222222228,0.002222222222222226,0.008888888888888944,0.006172839506172819,0.01217105345595998,-3.5,-9.200000000000001,-2.2222222222222228,0.002222222222222226,0.008888888888888944,0.006172839506172819,0.01217105345595998,-3.5,-9.200000000000001,-2.2222222222222228,0.002222222222222226,0.008888888888888944,0.006172839506172819,0.01217105345595998,standing
1527104646778,-3.5100000000000002,-9.220000000000002,-2.24,0.0029000000000000054,0.011600000000000074,0.008399999999999979,0.016884201063767694,-3.5100000000000002,-9.220000000000002,-2.24,0.0029000000000000054,0.011600000000000074,0.008399999999999979,0.016884201063767694,-3.5100000000000002,-9.220000000000002,-2.24,0.0029000000000000054,0.011600000000000074,0.008399999999999979,0.016884201063767694,standing
1527104646779,-3.5181818181818185,-9.245454545454548,-2.2545454545454544,0.003305785123966948,0.01702479338842983,0.009752066115702458,0.023915401138225014,-3.5181818181818185,-9.245454545454548,-2.2545454545454544,0.003305785123966948,0.01702479338842983,0.009752066115702458,0.023915401138225014,-3.5181818181818185,-9.245454545454548,-2.2545454545454544,0.003305785123966948,0.01702479338842983,0.009752066115702458,0.023915401138225014,standing
1527104646780,-3.5250000000000004,-9.266666666666667,-2.2666666666666666,0.0035416666666666734,0.020555555555555636,0.010555555555555535,0.02846602061856725,-3.5250000000000004,-9.266666666666667,-2.2666666666666666,0.0035416666666666734,0.020555555555555636,0.010555555555555535,0.02846602061856725,-3.5250000000000004,-9.266666666666667,-2.2666666666666666,0.0035416666666666734,0.020555555555555636,0.010555555555555535,0.02846602061856725,standing
1527104646781,-3.538461538461539,-9.284615384615385,-2.276923076923077,0.00544378698224853,0.02284023668639061,0.011005917159763297,0.03280377242575641,-3.538461538461539,-9.284615384615385,-2.276923076923077,0.00544378698224853,0.02284023668639061,0.011005917159763297,0.03280377242575641,-3.538461538461539,-9.284615384615385,-2.276923076923077,0.00544378698224853,0.02284023668639061,0.011005917159763297,0.03280377242575641,standing
1527104646782,-3.5500000000000007,-9.307142857142859,-2.2857142857142856,0.0067857142857142986,0.027806122448979665,0.01122448979591835,0.03957319215611408,-3.5500000000000007,-9.307142857142859,-2.2857142857142856,0.0067857142857142986,0.027806122448979665,0.01122448979591835,0.03957319215611408,-3.5500000000000007,-9.307142857142859,-2.2857142857142856,0.0067857142857142986,0.027806122448979665,0.01122448979591835,0.03957319215611408,standing
1527104646783,-3.560000000000001,-9.326666666666666,-2.3,0.007733333333333346,0.03128888888888895,0.013333333333333313,0.04533162213055144,-3.560000000000001,-9.326666666666666,-2.3,0.007733333333333346,0.03128888888888895,0.013333333333333313,0.04533162213055144,-3.560000000000001,-9.326666666666666,-2.3,0.007733333333333346,0.03128888888888895,0.013333333333333313,0.04533162213055144,standing
1527104646784,-3.568750000000001,-9.34375,-2.30625,0.008398437500000015,0.033710937500000045,0.013085937499999983,0.048486952089493524,-3.568750000000001,-9.34375,-2.30625,0.008398437500000015,0.033710937500000045,0.013085937499999983,0.048486952089493524,-3.568750000000001,-9.34375,-2.30625,0.008398437500000015,0.033710937500000045,0.013085937499999983,0.048486952089493524,standing
1527104646785,-3.576470588235295,-9.358823529411765,-2.317647058823529,0.00885813148788929,0.035363321799308005,0.014394463667820056,0.051406455655975083,-3.576470588235295,-9.358823529411765,-2.317647058823529,0.00885813148788929,0.035363321799308005,0.014394463667820056,0.051406455655975083,-3.576470588235295,-9.358823529411765,-2.317647058823529,0.00885813148788929,0.035363321799308005,0.014394463667820056,0.051406455655975083,standing
1527104646786,-3.583333333333334,-9.372222222222222,-2.3277777777777775,0.009166666666666686,0.03645061728395066,0.015339506172839495,0.053395900105689044,-3.583333333333334,-9.372222222222222,-2.3277777777777775,0.009166666666666686,0.03645061728395066,0.015339506172839495,0.053395900105689044,-3.583333333333334,-9.372222222222222,-2.3277777777777775,0.009166666666666686,0.03645061728395066,0.015339506172839495,0.053395900105689044,standing
1527104646787,-3.5894736842105273,-9.384210526315789,-2.331578947368421,0.00936288088642661,0.037119113573407234,0.014792243767313008,0.054056481040335176,-3.5894736842105273,-9.384210526315789,-2.331578947368421,0.00936288088642661,0.037119113573407234,0.014792243767313008,0.054056481040335176,-3.5894736842105273,-9.384210526315789,-2.331578947368421,0.00936288088642661,0.037119113573407234,0.014792243767313008,0.054056481040335176,standing
1527104646788,-3.595000000000001,-9.399999999999999,-2.335,0.009475000000000015,0.04000000000000003,0.014274999999999977,0.056873884780565466,-3.595000000000001,-9.399999999999999,-2.335,0.009475000000000015,0.04000000000000003,0.014274999999999977,0.056873884780565466,-3.595000000000001,-9.399999999999999,-2.335,0.009475000000000015,0.04000000000000003,0.014274999999999977,0.056873884780565466,standing
1527104646789,-3.6047619047619057,-9.409523809523808,-2.333333333333333,0.010929705215419513,0.03990929705215421,0.013650793650793636,0.05691345240284994,-3.6047619047619057,-9.409523809523808,-2.333333333333333,0.010929705215419513,0.03990929705215421,0.013650793650793636,0.05691345240284994,-3.6047619047619057,-9.409523809523808,-2.333333333333333,0.010929705215419513,0.03990929705215421,0.013650793650793636,0.05691345240284994,standing
1527104646791,-3.60909090909091,-9.42272727272727,-2.3318181818181816,0.010826446280991749,0.04175619834710743,0.013078512396694207,0.05797695108737702,-3.60909090909091,-9.42272727272727,-2.3318181818181816,0.010826446280991749,0.04175619834710743,0.013078512396694207,0.05797695108737702,-3.60909090909091,-9.42272727272727,-2.3318181818181816,0.010826446280991749,0.04175619834710743,0.013078512396694207,0.05797695108737702,standing
1527104646792,-3.6130434782608707,-9.43478260869565,-2.330434782608695,0.010699432892249531,0.04313799621928166,0.012551984877126643,0.0586443405348282,-3.6130434782608707,-9.43478260869565,-2.330434782608695,0.010699432892249531,0.04313799621928166,0.012551984877126643,0.0586443405348282,-3.6130434782608707,-9.43478260869565,-2.330434782608695,0.010699432892249531,0.04313799621928166,0.012551984877126643,0.0586443405348282,standing
1527104646794,-3.6166666666666676,-9.445833333333331,-2.3249999999999997,0.010555555555555561,0.04414930555555554,0.012708333333333316,0.05857144338204239,-3.6166666666666676,-9.445833333333331,-2.3249999999999997,0.010555555555555561,0.04414930555555554,0.012708333333333316,0.05857144338204239,-3.6166666666666676,-9.445833333333331,-2.3249999999999997,0.010555555555555561,0.04414930555555554,0.012708333333333316,0.05857144338204239,standing
1527104646796,-3.624000000000001,-9.455999999999996,-2.32,0.011424000000000004,0.04486399999999998,0.012799999999999988,0.0590027465724398,-3.624000000000001,-9.455999999999996,-2.32,0.011424000000000004,0.04486399999999998,0.012799999999999988,0.0590027465724398,-3.624000000000001,-9.455999999999996,-2.32,0.011424000000000004,0.04486399999999998,0.012799999999999988,0.0590027465724398,standing
1527104646797,-3.6370370370370377,-9.47407407407407,-2.3074074074074074,0.01270233196159122,0.04562414266117965,0.014019204389574743,0.05885556511919557,-3.6370370370370377,-9.47407407407407,-2.3074074074074074,0.01270233196159122,0.04562414266117965,0.014019204389574743,0.05885556511919557,-3.6370370370370377,-9.47407407407407,-2.3074074074074074,0.01270233196159122,0.04562414266117965,0.014019204389574743,0.05885556511919557,standing
1527104646798,-3.648275862068966,-9.486206896551721,-2.2931034482758617,0.013531510107015457,0.0446373365041617,0.015814506539833517,0.05688075049812154,-3.648275862068966,-9.486206896551721,-2.2931034482758617,0.013531510107015457,0.0446373365041617,0.015814506539833517,0.05688075049812154,-3.648275862068966,-9.486206896551721,-2.2931034482758617,0.013531510107015457,0.0446373365041617,0.015814506539833517,0.05688075049812154,standing
1527104646799,-3.6580645161290324,-9.499999999999996,-2.277419354838709,0.014047866805411025,0.04451612903225803,0.01852237252861601,0.05557861907586334,-3.6580645161290324,-9.499999999999996,-2.277419354838709,0.014047866805411025,0.04451612903225803,0.01852237252861601,0.05557861907586334,-3.6580645161290324,-9.499999999999996,-2.277419354838709,0.014047866805411025,0.04451612903225803,0.01852237252861601,0.05557861907586334,standing
1527104646800,-3.6666666666666665,-9.506060606060604,-2.26060606060606,0.014343434343434333,0.042387511478420514,0.021781450872359946,0.05261224666177055,-3.6666666666666665,-9.506060606060604,-2.26060606060606,0.014343434343434333,0.042387511478420514,0.021781450872359946,0.05261224666177055,-3.6666666666666665,-9.506060606060604,-2.26060606060606,0.014343434343434333,0.042387511478420514,0.021781450872359946,0.05261224666177055,standing
1527104646801,-3.68,-9.51142857142857,-2.2428571428571424,0.01645714285714285,0.04044081632653057,0.025877551020408153,0.05021880382744771,-3.68,-9.51142857142857,-2.2428571428571424,0.01645714285714285,0.04044081632653057,0.025877551020408153,0.05021880382744771,-3.68,-9.51142857142857,-2.2428571428571424,0.01645714285714285,0.04044081632653057,0.025877551020408153,0.05021880382744771,standing
1527104646802,-3.6918918918918924,-9.513513513513514,-2.221621621621621,0.018042366691015322,0.038466033601168695,0.03250547845142438,0.04773240794926662,-3.6918918918918924,-9.513513513513514,-2.221621621621621,0.018042366691015322,0.038466033601168695,0.03250547845142438,0.04773240794926662,-3.6918918918918924,-9.513513513513514,-2.221621621621621,0.018042366691015322,0.038466033601168695,0.03250547845142438,0.04773240794926662,standing
1527104646803,-3.7000000000000015,-9.5125,-2.1975000000000002,0.017499999999999988,0.03559374999999999,0.03724375,0.044258163441102574,-3.7000000000000015,-9.5125,-2.1975000000000002,0.017499999999999988,0.03559374999999999,0.03724375,0.044258163441102574,-3.7000000000000015,-9.5125,-2.1975000000000002,0.017499999999999988,0.03559374999999999,0.03724375,0.044258163441102574,standing
1527104646804,-3.707142857142859,-9.50952380952381,-2.180952380952381,0.01780612244897958,0.034195011337868446,0.041065759637188184,0.04264121113044253,-3.707142857142859,-9.50952380952381,-2.180952380952381,0.01780612244897958,0.034195011337868446,0.041065759637188184,0.04264121113044253,-3.707142857142859,-9.50952380952381,-2.180952380952381,0.01780612244897958,0.034195011337868446,0.041065759637188184,0.04264121113044253,standing
1527104646805,-3.7136363636363656,-9.504545454545452,-2.1636363636363636,0.017995867768595,0.03316115702479336,0.04549586776859504,0.04137694162951821,-3.7136363636363656,-9.504545454545452,-2.1636363636363636,0.017995867768595,0.03316115702479336,0.04549586776859504,0.04137694162951821,-3.7136363636363656,-9.504545454545452,-2.1636363636363636,0.017995867768595,0.03316115702479336,0.04549586776859504,0.04137694162951821,standing
1527104646806,-3.7195652173913065,-9.499999999999998,-2.1478260869565218,0.0180954631379962,0.03217391304347821,0.04901701323251414,0.04016786724679735,-3.7195652173913065,-9.499999999999998,-2.1478260869565218,0.0180954631379962,0.03217391304347821,0.04901701323251414,0.04016786724679735,-3.7195652173913065,-9.499999999999998,-2.1478260869565218,0.0180954631379962,0.03217391304347821,0.04901701323251414,0.04016786724679735,standing
1527104646807,-3.727083333333336,-9.493749999999997,-2.1333333333333333,0.018641493055555545,0.03183593749999995,0.05180555555555555,0.03935422942275044,-3.727083333333336,-9.493749999999997,-2.1333333333333333,0.018641493055555545,0.03183593749999995,0.05180555555555555,0.03935422942275044,-3.727083333333336,-9.493749999999997,-2.1333333333333333,0.018641493055555545,0.03183593749999995,0.05180555555555555,0.03935422942275044,standing
