% Group: LeisterMeierMulterer
% Date: 2018-05-23 21:44

@RELATION sysdev

@ATTRIBUTE timestamp NUMERIC
@ATTRIBUTE accelerationx-mean-300 NUMERIC
@ATTRIBUTE accelerationy-mean-300 NUMERIC
@ATTRIBUTE accelerationz-mean-300 NUMERIC
@ATTRIBUTE accelerationx-var-300 NUMERIC
@ATTRIBUTE accelerationy-var-300 NUMERIC
@ATTRIBUTE accelerationz-var-300 NUMERIC
@ATTRIBUTE abs-var-300 NUMERIC
@ATTRIBUTE accelerationx-mean-1000 NUMERIC
@ATTRIBUTE accelerationy-mean-1000 NUMERIC
@ATTRIBUTE accelerationz-mean-1000 NUMERIC
@ATTRIBUTE accelerationx-var-1000 NUMERIC
@ATTRIBUTE accelerationy-var-1000 NUMERIC
@ATTRIBUTE accelerationz-var-1000 NUMERIC
@ATTRIBUTE abs-var-1000 NUMERIC
@ATTRIBUTE accelerationx-mean-3000 NUMERIC
@ATTRIBUTE accelerationy-mean-3000 NUMERIC
@ATTRIBUTE accelerationz-mean-3000 NUMERIC
@ATTRIBUTE accelerationx-var-3000 NUMERIC
@ATTRIBUTE accelerationy-var-3000 NUMERIC
@ATTRIBUTE accelerationz-var-3000 NUMERIC
@ATTRIBUTE abs-var-3000 NUMERIC
@ATTRIBUTE class {walking,sitting,standing}

@DATA
1527104699302,3.730252100840333,-0.8764705882352952,-9.111764705882367,0.002110020478779728,0.001799307958477514,0.0012061295106277718,0.0012809067250684834,?,?,?,?,?,?,?,?,?,?,?,?,?,?,sitting
1527104699403,3.7075630252100806,-0.8907563025210097,-9.119327731092447,0.0028839771202598544,8.38923804816042E-4,0.001559211920062134,0.0016066325582755135,?,?,?,?,?,?,?,?,?,?,?,?,?,?,sitting
1527104699502,3.6857142857142815,-0.8915966386554638,-9.127731092436989,0.001896758703481388,9.377868794576647E-4,0.002004095755949427,0.001998513477494735,?,?,?,?,?,?,?,?,?,?,?,?,?,?,sitting
1527104699603,3.6949579831932726,-0.8915966386554633,-9.127731092436989,0.002999788150554332,9.37786879457665E-4,0.0025082974366216924,0.002482604478685086,?,?,?,?,?,?,?,?,?,?,?,?,?,?,sitting
1527104699702,3.7058823529411717,-0.8899159663865557,-9.137815126050434,0.0018981710331191252,0.0010747828543181978,0.0028557305275051046,0.002528471978797255,?,?,?,?,?,?,?,?,?,?,?,?,?,?,sitting
1527104699803,3.711764705882345,-0.8915966386554637,-9.135294117647073,0.0012061295106277712,0.0012739213332391803,0.0027879387048937053,0.002390618221898966,?,?,?,?,?,?,?,?,?,?,?,?,?,?,sitting
1527104699902,3.697478991596632,-0.8899159663865557,-9.132773109243711,2.457453569663162E-4,0.0014109173080997083,0.0022032342348703975,0.0018916117273259044,?,?,?,?,?,?,?,?,?,?,?,?,?,?,sitting
1527104700004,3.6991596638655393,-0.8899159663865557,-9.12352941176472,4.1946190240802194E-4,0.0014109173080997116,0.0017993079584774922,0.0015420030050631618,3.707323232323255,-0.8861111111111092,-9.123737373737317,0.0018908147127843851,0.0013980078563411798,0.002012294663809809,0.0018492060366697976,?,?,?,?,?,?,?,sitting
1527104700103,3.699999999999993,-0.8858333333333348,-9.115833333333342,3.333333333333324E-4,0.0012159722222222194,0.0013326388888888797,0.001117669260465811,3.7037878787879026,-0.8906565656565636,-9.124999999999943,0.0015765610651974366,0.0010490638710335726,0.002026515151515149,0.0018502500465360308,?,?,?,?,?,?,?,sitting
1527104700204,3.693277310924365,-0.8924369747899175,-9.122689075630262,9.632088129369405E-4,6.991031706800356E-4,0.0017541134100698998,0.0015059832083263217,3.6964556962025528,-0.8901265822784785,-9.127594936708807,0.0013545265181861771,0.0010923890402179189,0.002149911873097268,0.0019667496656912307,?,?,?,?,?,?,?,sitting
